id,name,text,trans
0000000000000,{user},清夏さん、そろそろ時間です。,清夏，差不多時間到了。
0000000000000,清夏,はいはーい。\nPっちありがと～。,好的～好的。\n謝謝你～。
0000000000000,清夏,あーあ、とうとう試験当日かぁ～。,啊～終於到考試的那天了。
0000000000000,清夏,ね、Pっちから見て、\n今のあたしって、どーかな？,嘿，製作人，\n你覺得，我現在怎麼樣？
select,,少し\n硬くなってますね,稍微\n有點緊張呢
select,,いたって\n通常通りかと,狀態\n還算正常
select,,良いコンディ\nションです,狀態非\n常良好
0000000000000,清夏,うーん、やっぱりPっちには\nバレるんだよね～。,唔，果然被製作人看穿了呢～。
0000000000000,清夏,なーんでわかっちゃうのかな～？,為什麼你能猜到呢～？
0000000000000,{user},プロデューサー、ですから。,因為我是製作人啊。
0000000000000,清夏,プロデューサーって言葉、\n便利すぎじゃん！,製作人這個詞，真是太方便了！
0000000000000,清夏,でもま、ちょーっと気持ち解れたかも。,不過嘛，或許我有點釋懷了。
0000000000000,清夏,結局、あんまレッスン\nできなかったじゃん？,畢竟，我根本沒怎麼練習過啊？
0000000000000,清夏,だから、いけるのかなー？って、\nちょっと不安になってただけ！,所以，我能行嗎？只是有點不安罷了！
0000000000000,清夏,ありがと、Pっち。\nやれるだけ、やってみる！,謝啦，製作人。\n盡力去做一下看看！
0000000000000,清夏,こーいう時って、もっとこー……\nテンション上げることとかさ～,這種時候，應該更加……\n提升士氣之類的吧～
0000000000000,清夏,そーゆーの、言う場面っしょ！,這種時候，就應該這樣說話對吧！
0000000000000,{user},いつも通りくらいが、丁度いいです。\n気負い過ぎずにいきましょう。,保持平常心最好不過了。\n不要太過於緊張。
0000000000000,清夏,……はぁ～！\nもう、マジでPっちってズルい！,……哈啊～！\n喔，說真的，製作人你真狡猾！
0000000000000,清夏,あたしが途中で踊れなくなったら\nどーしよって思ってるの……,我在想著萬一中途不能跳舞了\n該怎麼辦呢……
0000000000000,清夏,わかってるっしょ？,你知道的吧？
0000000000000,{user},なんのことでしょう？,什麼事情呢？
0000000000000,清夏,も～、Pっちのおかげで\n緊張も何も吹っ飛んだじゃん！,喔～，都是因為你，\n緊張都飛走了！
0000000000000,{user},それなら良かったですね。\nきっといいパフォーマンスができます。,那就太好了。\n你肯定能表現得很出色。
0000000000000,清夏,そのよゆーな感じ、ムカつく～！,這種很順利的感覺真讓人惱火～！
0000000000000,清夏,さいっこーのパフォーマンス、\nしてやるから、見てろよ～！？,我會做出最棒的表演的，\n你等著瞧吧～！？
0000000000000,清夏,ふっふ～ん♪\nそうそう、バッチリ！,嘻嘻～♪\n對對，完美！
0000000000000,清夏,もう、今は怖くないからさ～。\n踊ることも、ね♪,現在我已經不害怕了～。\n也不怕跳舞了♪
0000000000000,{user},あなたの本当の実力を、\n見せつけてきてください。,請展現出你真正的實力來吧。
0000000000000,清夏,おっけー！\nPっちも、そこでよーく見ててね♪,好的！\n製作人，你也要好好看著哦♪
0000000000000,{user},はい、安心して見ていられますから。,放心，我會好好觀賞的。
0000000000000,清夏,へへ～♪\nじゃ、いってきまーす！,嘿嘿～♪\n那我出發囉！
info,adv_pstory_001_ssmk_before-audition-final-normal-01.txt,,
译者,gpt-3.5-turbo-0125,,
