id,name,text,trans
0000000000000,{user},（最近、調子は良さそうだが……\n清夏さんの様子を見に行こう）,（最近状态不错……\n去看看清夏的情况吧）
0000000000000,清夏,1、2、3、4……,1、2、3、4……
0000000000000,ダンストレーナー,真面目にレッスンを受けるように\nなって、本当に良かったよ。,变得认真上课了，真是太好了。
0000000000000,ダンストレーナー,プロデューサー、やるじゃないか！,制作人，干得不错啊！
0000000000000,{user},それが、プロデューサーの\n仕事ですから。,这就是制作人的\n工作嘛。
0000000000000,ダンストレーナー,クールだなぁ、おまえは。,你真酷啊。
0000000000000,清夏,あれ？\nPっちじゃん。お疲れ～。,咦？\nP君嘛。辛苦啦~。
select,,お疲れ様です,辛苦了
select,,キレが\n増しましたか？,动作\n更利落了？
select,,まだまだですね,还差得远呢
0000000000000,清夏,どーかな？　\nあたし、いい感じっしょ～？,怎么样？\n我感觉不错吧~？
0000000000000,{user},ええ、とてもいい。,嗯，非常好。
0000000000000,清夏,これなら、次の試験も\nいけちゃうかもね～♪,这样的话，下次考试\n也能顺利通过吧~♪
0000000000000,{user},当たり前です。,那是当然的。
0000000000000,{user},ただし、無理は禁物ですからね。,不过，不要太勉强自己哦。
0000000000000,清夏,はいはーい。分かってるって～。,好好好。我知道啦~。
0000000000000,清夏,マ！？,啥！？
0000000000000,清夏,……それなら、良かった。,……那就好。
0000000000000,清夏,へへ、実はちょーっと悩んでてさ～。\nだから、ちょっと安心した♪,嘿嘿，其实我有点烦恼来着。\n现在放心多了♪
0000000000000,清夏,ありがとね、Pっち。,谢谢你，P君。
0000000000000,{user},（早めに悩みを取り除けたみたいで\n良かった）,（能早点解决她的烦恼\n真是太好了）
0000000000000,清夏,Pっちきびしすぎ～。,P君你太严格了~
0000000000000,{user},本気のあなたは、こんなものでは\nないでしょう？,认真的你，可不止这个水平吧？
0000000000000,清夏,……そう言われたら、\n負けてらんないってなるじゃん。,……被你这么一说，\n我可不能认输啊。
0000000000000,清夏,もしかして、\nあたしが悩んでたのに気づいてた？,你是不是\n发现我在烦恼了？
0000000000000,{user},少し、焦っているように見えたので。,看你有点焦虑的样子。
0000000000000,清夏,Pっちにはお見通しか～。,P君你真看透我了~
0000000000000,清夏,決めたっ！,决定了！
0000000000000,清夏,Pっちが、なーんも言えなくなる\nくらいの出来に仕上げる！,我要做到让P君\n无话可说！
0000000000000,清夏,楽しみにしててね、Pっち♪,期待吧，P君♪
info,adv_pstory_001_ssmk_after-step-1-normal-01.txt,,
译者,gpt-4o-2024-05-13,,
