id,name,text,trans
0000000000000,{user},お疲れ様でした。月村さんは……,辛苦了。月村小姐……
0000000000000,{user},合格です。素晴らしい結果でしたね。,合格了。結果真是太棒了呢。
0000000000000,手毬,…………………………………,…………………………………
0000000000000,{user},（……怖）,（……好可怕）
0000000000000,{user},月村さんは、1位以外の高順位を\n取ったときが一番悔しそうですね。,月村小姐，除了第一名之外取得\n其他高名次時，看起來最痛苦了吧。
0000000000000,手毬,それは……きっと。,那個……很可能呢。
0000000000000,手毬,少し手を伸ばせば……\n勝てたかもしれないから。,也許只要再努力一點……\n就有可能贏了。
select,,良い考え方です,這是個好想法。
select,,傲慢ですね,真是傲慢呢。
select,,ともあれ、おめで\nとうございます,總之，恭\n喜你
0000000000000,手毬,そんな風に褒められたって、\nなんの慰めにもなりません。,被這樣稱讚，也毫無慰藉。
0000000000000,手毬,負けは負けです。,輸了就是輸。
0000000000000,{user},そうですね。,是的呢。
0000000000000,{user},しかし、次は勝つ。,但是，下次我們會贏的。
0000000000000,手毬,……当然です。,……當然。
0000000000000,手毬,根拠は、ライブで見せますから。,我會在演出中證明的！
0000000000000,手毬,口だけじゃないって、\n証明してみせる！,不僅是口頭上，\n我會用行動證明！
0000000000000,手毬,悪いですか？,有問題嗎？
0000000000000,{user},いいえ、まったく。,不，完全沒問題。
0000000000000,{user},そんな月村手毬だからこそ、\nスカウトしたんです。,正因為是這樣的月村手毬，\n我才挖角你的。
0000000000000,手毬,……ふん。,……哼。
0000000000000,手毬,なら、無駄口はやめましょう。\n嫌いだって、知ってますよね。,既然如此，就別說廢話了。\n你知道我討厭這樣的。
0000000000000,手毬,いまはライブに集中します。,現在我只會專注於演出。
0000000000000,手毬,嫌味ですか？,你不喜歡嗎？
0000000000000,手毬,プロデューサーって、\nデリカシーないですよね。,製作人，\n真是缺乏品味呢。
0000000000000,{user},そんなことはないと思いますが……\nそれよりも。,我不這麼認為……\n不如說。
0000000000000,{user},悔しがるのは切り上げて、\nライブのことを考えましょう。,把失落感擱置一邊，\n專心考慮演出吧。
0000000000000,手毬,……そんなことあるって。\nデリカシーゼロだよ。,……難道這樣不行嗎。\n真是毫無品味。
0000000000000,手毬,けど、そうする。淡々と、\nやるべきことを積み上げていくよ。,但我會這樣做。一步一步，\n堆積起應該做的事情。
0000000000000,手毬,きっとその先に、\n目指す場所があると思うから。,我相信在那之後，\n會有我們要抵達的地方。
info,adv_pstory_001_ttmr_after-audition-final-normal-02.txt,,
译者,gpt-3.5-turbo-0125,,
