id,name,text,trans
0000000000000,麻央,それじゃ、気をつけて。\nちゃんと前を見て歩くんだよ。,那就小心点。\n好好看着前面走。
0000000000000,{user},（……あれは麻央さん。\n　今日の人助けは男の子か）,（……那是麻央。\n今天帮助的人是个男孩子啊）
0000000000000,麻央,ん……プロデューサー。\n奇遇ですね！,嗯……制作人。\n好巧啊！
0000000000000,{user},こんにちは。\n見てましたよ。,你好。\n我看到了哦。
select,,宣伝もしては？,要不要顺便宣传一下？
select,,相変わらずですね,还是老样子啊
select,,カッコいいですね,真帅啊
0000000000000,麻央,アイドルのボクをヨロシクって？,要我宣传偶像的自己？
0000000000000,麻央,それは弱みにつけこんでる\n気がして、趣味じゃないですね。,那样的话感觉像是趁人之危，\n我不喜欢。
0000000000000,{user},そんなものでしょうか。,是这样的吗？
0000000000000,麻央,きっと見たら思い出してくれますよ。\nその偶然が素敵だと思います。,他们一定会记得的。\n我觉得这种偶然很美好。
0000000000000,麻央,相変わらず……そうですね。,还是老样子……是啊。
0000000000000,麻央,困ってる人を見ると、どうしても\n体が動いちゃうんです。,看到有困难的人，我总是\n忍不住要去帮忙。
0000000000000,麻央,それに……誰かを助けるたび、\n憧れの人に近づいてる気がして。,而且……每次帮助别人，\n我都觉得自己更接近心中的偶像了。
0000000000000,麻央,自分に自慢できるっていうのかな。\nはは、不純ですか？,可以自豪地告诉自己。\n哈哈，这样不纯粹吗？
0000000000000,麻央,プロデューサーがそう言ってくれると、\nボクも嬉しいです。,制作人这么说，我也很高兴。
0000000000000,麻央,どうです？　このまま\nカッコいいを突き詰めるのは。,怎么样？ 就这样\n一直追求帅气。
0000000000000,{user},それとこれとは話が別です。,这和那是两码事。
0000000000000,麻央,ですよね。\n惑わされなかったか……,也是呢。\n没被迷惑吧……
info,adv_pevent_001_amao_activity_003.txt,,
译者,gpt-4o-2024-05-13,,
