id,name,text,trans
0000000000000,リーリヤ,お、お客さんが、いっぱい……。,人、人好多啊……。
0000000000000,{user},みんな葛城さんの新曲を\n楽しみにしているんですよ。,大家都在期待葛城小姐的新歌哦。
0000000000000,リーリヤ,ひ、ひぇ……緊張します……。,我，我好紧张……。
0000000000000,{user},でも、もう迷いはないようですね。,不过，看起来你已经没有迷茫了。
0000000000000,リーリヤ,わ、分かるんですか？,你，你看得出来吗？
0000000000000,{user},覚悟の決まった表情ですから。,因为你决心已定的表情。
0000000000000,リーリヤ,ちょっとだけ、悩んでたんです。\n……わたしなんかで、いいのかなって。,其实，我有点纠结。\n……像我这样的人，真的可以吗？
0000000000000,リーリヤ,この曲を上手に歌える人は、\n他にもたくさんいるんじゃないかって。,能把这首歌唱好的人，\n应该还有很多吧。
0000000000000,{user},……………,……………
0000000000000,リーリヤ,でも、友達が、教えてくれたんです。\n一生懸命やればいいんだ……って。,但是，朋友告诉我，\n只要全力以赴就好……。
0000000000000,リーリヤ,その頑張りが伝われば、\nきっとわたしの曲になる……って。,只要努力，就一定会把这首歌\n变成我的歌……。
0000000000000,{user},良い友達を持ちましたね。,你有很好的朋友呢。
0000000000000,リーリヤ,はい。本当に。,嗯，真的。
0000000000000,リーリヤ,だから、頑張ります……！\nこの曲みたいに、空を飛べるように。,所以，我会加油的……！\n像这首歌一样，自由飞翔。
0000000000000,リーリヤ,頑張ることしかできないけど、\nそれが、わたしの長所だと思うので。,虽然只能努力，但我认为\n这是我的优点。
0000000000000,{user},葛城さんなら、飛べますよ。\nきっとみんなが支えてくれます。,葛城小姐肯定能飞翔的。\n大家都会支持你。
0000000000000,{user},……この曲を選んだのは\nそんな光景が見たかったからです。,……选择这首歌，是因为想看到\n这样的景象。
0000000000000,リーリヤ,……はい、センパイ。,……好的，前辈。
0000000000000,{user},そろそろ出番ですね。\n頑張ってください、葛城さん。,差不多该上场了。\n加油，葛城小姐。
0000000000000,リーリヤ,わたしの今できる精いっぱいを、\nお客さんに見せてきます。,我会把我现在能做到的全部\n展示给观众看。
0000000000000,リーリヤ,歌も踊りも、上手くはないけど……\nそんなわたしを楽しみにしてくれる\n人たちが、ここにはいるから。,虽然歌唱和跳舞都不太好……\n但有期待我的人\n在这里。
0000000000000,{user},自分も、そのひとりです。,我也是其中之一。
0000000000000,{user},――羽ばたいてきてください。\nもっと高く、高くまで。,——请展翅高飞吧。\n飞得更高，更高。
0000000000000,リーリヤ,はい……！\nちゃんと、見ててください。,嗯……！\n请好好看着我。
0000000000000,リーリヤ,この曲をわたしに選んでくれた\nセンパイの期待に、応えます……！,我要回应前辈选择这首歌\n的期待……！
info,adv_cidol-kllj-3-000_03.txt,,
译者,gpt-4o-2024-05-13,,
