id,name,text,trans
0000000000000,{user},麻央さん、次が出番ですが――,麻央，下一个就是你的出场了——
0000000000000,麻央,はい、大丈夫です。\nちゃんと落ち着いてますよ。,嗯，没问题的。\n我已经冷静下来了。
0000000000000,麻央,可愛い後輩たちも、\n今日はライバルですね……,可爱的后辈们，\n今天也是对手呢……
0000000000000,麻央,……負けません。,……我不会输的。
0000000000000,麻央,キミがプロデュースしてくれた\n新しいボクを、披露してきますよ。,我要去展示一下\n你培育出来的全新我。
select,,コンディションは\nどうですか？,状态\n怎么样？
select,,調子は\nよさそうですね,看起来\n不错哦
select,,少し表情が\n固いですね,表情有点\n僵硬呢
0000000000000,麻央,……うん、まあまあですね。,……嗯，还行吧。
0000000000000,麻央,悪くはないけど、\n正直、ベストではありません。,虽然不算糟糕，\n但说实话，不是最佳状态。
0000000000000,麻央,ただ、どんなコンディションでも、,不过，无论状态如何，
0000000000000,麻央,今のボクにできる、最高の\nパフォーマンスをしてきます。,我都会展现出现在的我，\n最好的表演。
0000000000000,麻央,ボクのコンディションなんて、\nお客さんには関係ないですから。,我的状态什么的，\n和观众无关。
0000000000000,{user},そのプロ意識には敬意を抱きます。,你的职业精神让我敬佩。
0000000000000,麻央,見ててください、プロデューサー。\nボクの華麗なプレリュードを。,看着吧，制作人。\n看我的华丽开场。
0000000000000,麻央,ふふっ、そう見えますか？,呵呵，看起来是这样吗？
0000000000000,{user},はい。ほどよく力の抜けた、\nいい表情をしています。,是的。表情放松得刚刚好，\n很好。
0000000000000,麻央,もちろん緊張はしてますけど、\nうん、そうですね……,当然紧张是有的，\n嗯，是啊……
0000000000000,麻央,キミと出会う前のボクは、カッコよくて\n完璧な王子様でいなきゃって、,在遇到你之前，我总是觉得自己必须\n是一个帅气、完美的王子，
0000000000000,麻央,そんな気負いがあって、ステージ上で\n楽しむことなんて、できませんでした。,这种压力让我在舞台上\n完全无法享受。
0000000000000,麻央,でも今は、アイドルとしてステージに\n立つことが、すごく楽しいんです。,但现在，作为偶像站在舞台上\n真的很开心。
0000000000000,麻央,見ていてください、プロデューサー。,看着吧，制作人。
0000000000000,麻央,可愛くて、カッコイイ、\nボクのステージを――,可爱又帅气的，\n我的舞台——
0000000000000,麻央,……やっぱり、キミには、\n見抜かれてしまいますね。,……果然，你还是\n看穿了我。
0000000000000,麻央,……本当は、緊張してます。,……其实，我很紧张。
0000000000000,麻央,ステージに上がるのが\n怖いなんて、思わなかったのに、,没想到站上舞台\n会这么害怕，
0000000000000,麻央,王子様のボクじゃない、素のボクを\n見せるのが、こんなにも――,展现不是王子的我，\n如此——
0000000000000,{user},大丈夫です。素の麻央さんは、\nとても魅力的で、とても可愛い。,没关系的。真实的麻央，\n非常有魅力，而且很可爱。
0000000000000,麻央,プロデューサー……,制作人……
0000000000000,{user},リラックスして、普段の実力を出せば、\nきっと合格できます。,放轻松，发挥出平时的实力，\n一定能通过的。
0000000000000,麻央,はい、わかりました！\nか、可愛いボクを……見せてきます！,嗯，我明白了！\n我会……展现出可爱的自己！
info,adv_pstory_001_amao_before-audition-final-normal-01.txt,,
译者,gpt-4o-2024-05-13,,
