id,name,text,trans
0000000000000,千奈,（今日一日……\nレッスンを普通にこなすだけ………）,（今天……\n只是一整天地普通完成課程而已……）
0000000000000,千奈,（それが課題って、\nどういうことなのでしょう……？）,（這就是課題嗎？\n到底是什麼意思呢……？）
0000000000000,千奈,（そんなふうに思って\nおりましたが……）,（雖然如此思考著……）
0000000000000,千奈,はぁっ……はぁっ……はぁっ……,哈啊……哈啊……哈啊……
0000000000000,ダンストレーナー,遅れているぞ、倉本！,倉本，你遲到了！
0000000000000,千奈,は、はいぃぃ～～～～！,是、是唷～～～～！
0000000000000,千奈,（アイドルのレッスン、\nきつすぎますわぁ～～～～～～！）,（做偶像的課程，\n實在太辛苦了～～～～～～！）
0000000000000,千奈,ぜぇ……ぜぇ……ぜぇ……！,喘……喘……喘……！
0000000000000,千奈,（み、皆さん……わたくしを置いて……\nどんどん先に……）,（大、大家……都把我丟下……\n越來越遠了……）
0000000000000,千奈,ひぃ……！,嘿……！
0000000000000,千奈,（も、もうダメですわ……\nしんどいですわ……辛いですわぁ……）,（已、已經無法繼續了……\n好累啊……好辛苦啊～～～～）
0000000000000,ダンストレーナー,倉本！　歩くな！　走れ！,倉本！不要走路！快跑！
0000000000000,千奈,はぃぃ～～～～～～！,好～～～～～～！
0000000000000,千奈,（アイドルって、アイドルって……）,（做偶像，做偶像……）
0000000000000,千奈,（歌って踊る煌びやかなお仕事\nじゃなかったんですのぉ！）,（唱歌跳舞閃亮亮的工作\n不是這樣的啊！）
0000000000000,千奈,（今日のレッスン、ず～～～～っと\n走ってばかりですわぁ！！）,（今天的課程，一直都在\n跑來跑去！！）
0000000000000,千奈,……だ、だまされた気分ですわ。\nいったい誰ですの……,……被、被騙了啊。到底是誰……
0000000000000,千奈,軽い気持ちで『アイドルになりたい』\nだなんて言い出したおばかさんは……,輕易地說著『想成為偶像』\n這樣的傻瓜……
0000000000000,千奈,わたくしですわぁ～～～～～～～～～！,就是我啊～～～～～～～～～！
0000000000000,ダンストレーナー,叫ぶ体力があるなら速度を上げろ！,如果還有力氣喊，就加快速度！
0000000000000,千奈,ひぃぃ～～～～～～～～～～！,嘿～～～～～～～～～！
0000000000000,千奈,はぁ……はぁ……はぁ……\nぜーっ、ぜーっ、ぜーっ……,哈……哈……哈……\n喘、喘、喘……
0000000000000,千奈,や、やっとゴールしましたわ……\nさすがは初星学園のレッスン……,終、終於到達終點了……\n不愧是初星學園的課程……
0000000000000,千奈,そ、想像以上の\nハードトレーニングでしたわ。,這、比我想像的\n還要艱苦呢。
0000000000000,千奈,ですがっ！,但是！
0000000000000,千奈,先生～～っ！　わたくし、\nなんとかやりとげましたわ！！！,老師～～！我、\n總算完成了！！！
0000000000000,ダンストレーナー,よし、ウォーミングアップが終わった\nものから、次のレッスンへと進め！,好，從完成熱身的人開始，繼續下一堂課程！
0000000000000,千奈,…………………………えっ？,…………………………欸？
0000000000000,ダンストレーナー,どうした倉本。ぼうっとするな。\nレッスンはこれからが本番だぞ。,怎麼了倉本。別發呆。\n課程現在才正式開始。
0000000000000,千奈,ええぇ……っ？　\nそ、そんな……そんな……,嗯嗯……？\n這、這樣的……這樣……
0000000000000,千奈,こんなの聞いて\nおりませんわぁ～～～～～！？,我可從來沒有聽說過\n這樣的事情～～～～～！？
0000000000000,千奈,……………………………………,……………………………………
0000000000000,千奈,うぅ……わたくし……いったい……\nここは……？,唔……我……到底……\n這是……？
0000000000000,手毬,保健室だよ。あなた、倒れたの。\nレッスン中に。,這是保健室。你昏倒了。\n在上課時。
0000000000000,千奈,どなた……ですの？,請問……您是？
0000000000000,手毬,教える必要ある？　\nどうせすぐやめるやつに。,有必要告訴你嗎？\n反正很快就會離開的人。
0000000000000,千奈,なっ……！,什……！
0000000000000,手毬,初星学園の新入生は、2種類いる。,初星學園的新生，有兩種。
0000000000000,手毬,1つは、学園の中等部から\n進学してくる生徒。つまり……,一個是從學園的中學部進來的學生。也就是說……
0000000000000,手毬,3年前から、アイドルとして\nレッスンを受けてきた私たちのこと。,從三年前開始，我們作為偶像接受了訓練。
0000000000000,手毬,もう1つは、あなたみたいな\n未経験の素人。,另一個則是像你這樣的新手。
0000000000000,千奈,こ、高等部から入学した生徒はっ！,啊，是從高中部轉入的學生！
0000000000000,千奈,アイドルになれないと\nおっしゃいますの？,您是在說無法成為偶像嗎？
0000000000000,手毬,そこまでは言ってない。,我沒那麼說。
0000000000000,手毬,ただ、不利だよね。\n内部進学組よりもずっと……,只是，這樣很不公平吧。比起內部升學的學生……
0000000000000,手毬,たくさんの生徒がやめていく。\nレッスンに付いていけなくて……,有很多學生會退出。跟不上訓練……
0000000000000,手毬,私が憧れたアイドル生活は、\nこんなはずじゃなかった、って。,我所憧憬的偶像生活，不該是這樣的。
0000000000000,手毬,あなたも、\n同じように思ったんじゃない？,你也是這麼想的吧？
0000000000000,千奈,それは…………,那個是……
0000000000000,手毬,今日のレッスン。\n最初だから、軽めだったんだ。,今天的訓練。因為是第一次，所以比較輕鬆。
0000000000000,手毬,最後までこなせなかったのは、\nふたりだけ。,最後沒做完的，就只有我們兩個。
0000000000000,手毬,言ってる意味わかる？,你明白我在說什麼嗎？
