id,name,text,trans
0000000000000,社会教師,世界には、日本人が理解できない\nイベントが色々とあるものだ。,世界上有许多\n日本人无法理解的活动。
0000000000000,社会教師,葛城。スウェーデンのお隣の\nフィンランドのことだ。,葛城。关于瑞典旁边的\n芬兰。
0000000000000,社会教師,フィンランドで行われている\n変な祭りを知っているか？,你知道在芬兰举行的\n奇怪的节日吗？
0000000000000,リーリヤ,フィンランドの変なお祭り……？\nえっと、どれだっけ……。,芬兰的奇怪节日……？\n嗯，是哪个来着……。
0000000000000,リーリヤ,中世マーケットなら知ってるけど……\nセンパイ、なにか言ってたような……。,我知道中世纪集市……\n前辈好像说过什么……。
select,,携帯電話投げ,扔手机
select,,トマト投げ,扔番茄
select,,盆踊り,盆舞
0000000000000,社会教師,正解だ。\nなかなか博識だな。,正确。\n你真是博学啊。
0000000000000,社会教師,フィンランドでは毎年、\n携帯電話を投げる祭りが開かれる。,在芬兰，每年都会举行\n扔手机的节日。
0000000000000,社会教師,この祭りで優勝するために\n練習する人がいるほど人気なんだ。,这个节日非常受欢迎，\n甚至有人为了赢得比赛而练习。
0000000000000,リーリヤ,よかった……センパイと話したこと、\n覚えてて。,太好了……我还记得和前辈\n聊过这件事。
0000000000000,リーリヤ,日本の授業って\nこういうのも聞かれるんだなあ……。,日本的课程里\n竟然会问这种问题啊……。
0000000000000,社会教師,それはスペインの祭りだな。\n正解は携帯電話投げだ。,那是西班牙的节日。\n正确答案是扔手机。
0000000000000,社会教師,フィンランドでは毎年、\n携帯電話を投げる祭りが開かれる。,在芬兰，每年都会举行\n扔手机的节日。
0000000000000,社会教師,トマト投げはぶつけ合う祭りだが、\n携帯はぶつけないから安心してくれ。,番茄投掷是互相投掷的节日，\n但扔手机不会互相扔，所以放心吧。
0000000000000,リーリヤ,……うろ覚え、だったな。,……记得有些模糊。
0000000000000,リーリヤ,……携帯電話を投げるなんて、\n忘れそうにないのに……。,……扔手机这种事，\n我本来不应该忘记的……
0000000000000,社会教師,葛城。\nそれは日本の祭りだ。,葛城。\n那是日本的节日。
0000000000000,リーリヤ,うぅ……。,呜……
0000000000000,社会教師,正解は携帯電話投げだ。,正确答案是扔手机。
0000000000000,社会教師,優勝者には新しい携帯電話が\n贈られる、なかなか楽しい祭りだぞ。,获胜者会得到一部新的手机，\n这是一个非常有趣的节日。
0000000000000,リーリヤ,センパイと話したのが\n印象に残っちゃってたなあ……。,和前辈聊过的事情\n印象太深刻了……。
info,adv_pevent_001_kllj_school_008.txt,,
译者,gpt-4o-2024-05-13,,
