id,name,text,trans
0000000000000,手毬,嘘っ。\n今日、雨が降るって。,哎呀，不會吧。\n今天竟然下雨了。
0000000000000,手毬,朝は一日晴れだったのに……,早上還是晴天的呢……
0000000000000,{user},ああ、念のため折り畳み傘を\n持ってきてます。,啊，為了以防萬一，我帶了\n折疊傘來。
0000000000000,手毬,どうしよう。傘、持ってきてない……,怎麼辦。我沒帶傘呢……
select,,お貸しします,我借給你吧
select,,買いましょうか,要去買嗎
select,,寮まで\n送りましょう,我送你回寢室吧
0000000000000,手毬,でもそれだとプロデューサーの\n傘がありませんよね？,但這樣製作人就沒傘了對吧？
0000000000000,{user},オーディションを控えていますし、\n体調を一番に考えてください。,你有演出即將到來，\n應該先顧好身體為重。
0000000000000,手毬,……わかりました。\nありがとうございます。,……我知道了。\n謝謝你。
0000000000000,手毬,お礼は結果でお返ししますからっ。,我會用成績來回報你的善意的。
0000000000000,{user},今後は外に行くことも増えるでしょう。,將來應該會外出的次數增加吧。
0000000000000,手毬,外に……？\n仕事ってことですか？,外出……？\n是指工作嗎？
0000000000000,{user},はい。いつ仕事が入ってもいいように、\n準備しておきましょう。,對。為了隨時應對工作安排，\n要做好準備。
0000000000000,手毬,……はいっ！,……好的！
0000000000000,手毬,へっ？\nそれって、傘をふたりで……？,咦？\n這樣的話，兩個人用一把傘……？
0000000000000,手毬,（そ、それ誤解されたり\n　しない……！？）,（不、不要誤會……！？）
0000000000000,{user},月村さん？,月村小姐？
0000000000000,手毬,か、考えさせてくださいっ！！,請、請給我考慮的時間！！
info,adv_pevent_001_ttmr_activity_011.txt,,
译者,gpt-3.5-turbo-0125,,
