id,name,text,trans
0000000000000,手毬,ごちそうさまでした、プロデューサー！,謝謝款待了，製作人！
0000000000000,手毬,この店のパフェ、\nずっと食べたいと思っていたんです。,我一直想吃這家店的招牌冰淇淋。
0000000000000,{user},気に入ってくれたようで、\n安心しました。,看你喜歡，我就安心了。
0000000000000,手毬,けど……いいんでしょうか。,不過……這樣真的好嗎。
0000000000000,手毬,私……アイドルなのに……\nこんなにカロリーが高そうなものを……,明明我是個偶像……\n吃這麼高熱量的東西……
select,,食べる前に\n言う台詞では？,還是在吃之前說這句？
select,,少し太るかも\nしれませんが,可能會胖一點\n吧
0000000000000,手毬,食べてから後悔するタイプなんですっ！,我是吃完後就會後悔的類型！
0000000000000,{user},大丈夫ですよ。,沒關係的。
0000000000000,{user},レッスンの運動量を考えると、\n体重は減っていくはずです。,考慮到練習量，體重應該會下降。
0000000000000,手毬,ひいっ！？,噫！？
0000000000000,{user},たまにはこうして\n英気を養うのも良いでしょう。,偶爾這樣\n養精蓄銳也是好的。
0000000000000,手毬,プロデューサーのせいで、\n気がめいりそうです……,都怪製作人，\n讓我感到困憂……
0000000000000,{user},大丈夫ですよ。あれだけレッスンを\nこなしているのですから。,沒事的。你已經努力地參加了那麼多練習。
0000000000000,{user},長期的に見れば、\n体重は減っていくはずです。,長期來看，體重應該會下降的。
0000000000000,手毬,……ほっ。,……咦。
0000000000000,手毬,あ、あんまり不安になるようなこと、\n言わないでください。,啊，請不要說出會讓我感到擔心的話。
0000000000000,手毬,私にとって……\nデリケートなことなんですから。,對我來說……\n這是個敏感的問題。
0000000000000,{user},申し訳ありません。,抱歉。
0000000000000,手毬,それと……私が『甘いもの好き』だと\n思っていらっしゃるみたいですけど。,還有……你好像認為我是『甜食愛好者』。
0000000000000,手毬,こってりした食事の方が\nもっと好きだと言っておきます！,我更喜歡油膩的料理！
0000000000000,{user},……な、なるほど。,……原來如此。
0000000000000,{user},参考になりました。\n覚えておきます。,參考了。我會記住的。
0000000000000,手毬,プロデューサー、見ていてください。,製作人，請看著我。
0000000000000,手毬,次はもっと、\nすごいライブをしてみせますから。,下次，我會帶來更棒的演出的。
info,adv_pstory_001_ttmr_ending-normal-02.txt,,
译者,gpt-3.5-turbo-0125,,
