id,name,text,trans
0000000000000,莉波,はああああああ……,啊啊啊啊啊啊……
0000000000000,{user},大丈夫ですか。,你沒事吧。
0000000000000,莉波,……{user}くん、ごめんね。\nうまく期待に応えられなかったよ。,……{user}君，抱歉。\n沒能如預期般表現好。
0000000000000,莉波,こんなんじゃ、みんなのお姉さんに\nなんてなれないよね……,這樣的話，我就無法成為大家的\n姐姐了呢……
select,,あなたは\n努力しました,你\n努力了
select,,またチャレンジ\nしましょう,再來挑戰吧
0000000000000,莉波,{user}くん……,{user}君……
0000000000000,{user},ただ、その努力をうまく表現\nできなかっただけです。,只是，沒能好好表現出\n你的努力而已。
0000000000000,{user},今回の反省は次に生かして、\nまたがんばりましょう。,這次的反省，下次可以學到，\n再一起加油吧。
0000000000000,{user},立ち上がる気さえあれば、\n何度でもチャンスを与えてくれる。,只要有重新站起的決心，\n學校會給你機會的。
0000000000000,{user},それがこの学園の役割ですから。,這就是學校的角色。
0000000000000,莉波,う、ん……,嗯……
0000000000000,{user},頼ってください。\nあなたのプロデューサーを。,依靠我吧。\n我是你的製作人。
0000000000000,{user},何度でも、あなたが続ける限り、\nそばに居続けます。,只要你繼續努力，\n我會一直在你身邊。
0000000000000,莉波,{user}くん……\nありがとう。,{user}君……\n謝謝你。
0000000000000,莉波,……そうだね。転んだだけなんだから、\nまた立ち上がればいいんだよね。,……對呢，只是摔了一跤而已，\n再站起來就好了。
0000000000000,{user},はい、立ち上がって、\nもう一度挑戦しましょう。,對，站起來，\n再次挑戰吧。
0000000000000,莉波,よおおおおおっし！　\n莉波お姉さん、がんばるよ！,好啊啊啊啊！\n莉波姐姐，我會加油的！
0000000000000,莉波,{user}くん、これからもどんどん\n頼っちゃうけど、よろしくね！,{user}君，以後也會越來越頻繁地\n依賴你哦，請多指教！
info,adv_pstory_001_hrnm_ending-normal-05.txt,,
译者,gpt-3.5-turbo-0125,,
