id,name,text,trans
0000000000000,{user},（最近レッスンの調子もいいようだし、\n少し覗きに行こう）,（最近課程進展得不錯，\n我稍微去偷看一下吧）
0000000000000,清夏,……5、6、7、8！,......5、6、7、8！
0000000000000,清夏,うん、いー感じ♪\nでしょ？　Pっち。,嗯，感覺不錯♪\n對吧，製作人。
0000000000000,{user},そのようですね。,是這樣的。
0000000000000,清夏,そーっしょ？,就是這樣對吧？
select,,ここで無理しすぎ\nないように,在這裡不要太勉強自己
select,,この調子で\nいきましょう,就照這樣繼續下去吧
select,,そんなに\n楽しいんですか？,這麼開心嗎？
0000000000000,清夏,はいはーい！\nわかってるってば～。,是的呀～\n知道啦～。
0000000000000,清夏,Pっち心配しすぎ～！\nあたし、そんな信用ない？,製作人太擔心啦～！\n我這麼不可靠嗎？
0000000000000,{user},ありませんね。,並不是呢。
0000000000000,清夏,ひっどー。\nそんなすっぱり言わなくてよくない？,好刻薄。\n不用說得那麼乾脆吧？
0000000000000,清夏,今のでやる気なくなりました～。,現在沒動力了～。
0000000000000,清夏,Pっちの奢りで\n甘いものが食べたいでーす。,想吃甜食～\n能請我嗎？
0000000000000,{user},……わかりました、買ってきます。,......明白了，我去買。
0000000000000,清夏,やった！\nPっち、よろしく～♪,耶～！\n製作人，拜託啦～♪
0000000000000,清夏,おけおけ～♪\nこれなら試験もよゆーっしょ！,好啦好啦～♪\n這樣考試也輕鬆啦！
0000000000000,{user},そうかもしれませんが、\n油断大敵ですよ。,或許是吧，\n大意可不行喔。
0000000000000,清夏,はいはい、わかってるって～。,好啦好啦，我知道啦～。
0000000000000,清夏,でも、Pっちとだったら\n何が起こっても大丈夫そ～。,但是，跟製作人在一起，\n無論發生什麼都沒問題～。
0000000000000,清夏,……なんちゃって～？,......開玩笑的～？
0000000000000,清夏,んじゃ、レッスン続きやりますか～！,那麼，我們繼續上課吧～！
0000000000000,清夏,おー？　Pっちもダンス、興味ある！？,噢～？ 製作人對舞蹈有興趣！？
0000000000000,清夏,ならさ、一緒におどろーよっ！,那麼，一起跳舞吧！
0000000000000,{user},そ、それは遠慮しておきます……,那、那我還是遜色了吧……
0000000000000,清夏,えー？\nだーいじょーぶだって～。,咦～？\n沒問題的啦～。
0000000000000,清夏,あたしが、手取足取り？\n教えてあげるからさ！,我會一步一步地？\n教你的！
0000000000000,{user},そういう問題じゃ……,不是這個問題啦……
0000000000000,清夏,な～んちゃって？\nへへ、ジョーダン！,開玩笑的？\n哈哈，喬丹！
0000000000000,清夏,Pっちのレッスンしてられるほど、\nよゆーあるとは思ってないし！,我可不認為製作人有足夠的時間，\n可以接受我的課程！
0000000000000,{user},……そうですね。\n清夏さんのレッスンをしましょう。,......是的呢。\n讓我們繼續清夏的課程吧。
0000000000000,清夏,あ、でも、踊りたかったら\nあたしはいつでも歓迎だからね～♪,啊，但是，如果想跳舞，\n我隨時歡迎你哦～♪
info,adv_pstory_001_ssmk_after-step-2-normal-01.txt,,
译者,gpt-3.5-turbo-0125,,
