id,name,text,trans
0000000000000,清夏,Pっちとデート～♪,和P君约会～♪
0000000000000,{user},違いますよ。\n備品の買い出しです。,不是的。\n是去买备品。
0000000000000,清夏,あたしの息抜きでもあるっしょ？\nそんなんデートじゃん♪,也算是我的放松时间吧？\n那就是约会啦♪
0000000000000,清夏,ね、どこ行く！？　遊園地？,嘿，要去哪里！？ 游乐园？
select,,文房具屋です,文具店
select,,映画館に\nしましょうか,电影院\n怎么样
select,,そんな余裕は\nありません,没有那种\n闲暇
0000000000000,清夏,そのあと遊園地？,之后去游乐园？
0000000000000,{user},遊園地はまた今度です。,游乐园留到下次吧。
0000000000000,清夏,あ、今度って言った～！\n言っちゃった～。,啊，你说下次了～！\n你说了喔～。
0000000000000,清夏,今度、連れてってよ～？\nリーリヤも一緒にねっ♪,下次一定要带我去哦～？\n莉莉娅也一起♪
0000000000000,清夏,え？　備品の買い出しっしょ？,诶？不是说去买备品吗？
0000000000000,{user},清夏さんの要望も\nある程度叶えないといけませんし。,也要适当满足一下\n清夏的要求嘛。
0000000000000,清夏,マ？　ほんとにいいの！？,真的吗？真的可以？
0000000000000,清夏,じゃーねー、ポップコーンも買って、\n半分こしようよ♪,那就买份爆米花，\n我们一人一半吧♪
0000000000000,{user},遊園地に行って買い物までしたら、\n門限に間に合いませんよ。,去游乐园再加上买东西的话，\n赶不上门禁的。
0000000000000,清夏,ま、遊んで買い物してーって\nそりゃ大変かぁ～。,嗯，玩完再买东西\n确实挺折腾的～。
0000000000000,清夏,じゃ、しょーがないから\n手伝ってあげる♪,那没办法，\n我就帮你一把吧♪
0000000000000,清夏,だから、次はデートね。\nヨロシク～♪,所以，下次一定要约会哦。\n拜托了～♪
info,adv_pevent_001_ssmk_activity_002.txt,,
译者,gpt-4o-2024-05-13,,
