id,name,text,trans
0000000000000,{user},お疲れ様でした。佑芽さんは……,辛苦了。由芽小姐……
0000000000000,{user},合格です。最高の結果でしたね。,合格了。結果太棒了呢。
0000000000000,佑芽,う……,唔……
0000000000000,佑芽,うれし～～～～～～～～～～～～！,好開心～～～～～～～～～～～～！
0000000000000,佑芽,プロデューサーさん！　\nあたしやりましたっ！,製作人！\n我做到了！
select,,咲季さんに\n自慢できますね,可以向咲季小姐\n炫耀一下呢
select,,やりましたね,做得好呢
select,,次も勝ちましょう,接下來也要贏
0000000000000,佑芽,はいっ！　お姉ちゃんに報告したら……,好的！跟姐姐報告之後……
0000000000000,佑芽,すごく喜んでくれて、\nすごく褒めてくれると思います。,她應該會很高興，\n也會大加讚賞我。
0000000000000,佑芽,――でも。,――但是。
0000000000000,佑芽,いまは、まだ、やめておきます。,現在，我還是暫時留著這個成績。
0000000000000,佑芽,だってあたし、\n最初の関門を突破しただけです。,畢竟我只是突破了第一道關卡。
0000000000000,佑芽,胸を張って自慢できる\n結果を手にするのは――,要拿到可以自豪地炫耀的\n成績――
0000000000000,佑芽,これからですよっ！,還得等以後呢！
0000000000000,佑芽,いえぇ～～～～～いっ！,耶～～～～～～～～～～～～～！
0000000000000,{user},今回のプロデュースで、\nつくづく思い知ったことがあります。,這次的培育讓我深刻地意識到了一件事。
0000000000000,{user},勝つと嬉しくて……\n負けると悔しいんですね。,贏了很開心……\n輸了很氣憤呢。
0000000000000,佑芽,へへ～、そうなんですよ～？,嘻嘻～，是這樣的呢～？
0000000000000,佑芽,これでプロデューサーさんも、\nあたしたちと同類ですね。,這樣一來，製作人先生也和我們\n一樣了呢。
0000000000000,佑芽,勝負にやみつきになって……\nきっともう、やめられません！,沉迷於勝負之中……\n想必已經，無法自拔了！
0000000000000,佑芽,はいっ！,好的！
0000000000000,{user},その次も、そのまた次も、\n勝ちましょう。,下一次，再下一次，\n我們一起贏吧。
0000000000000,佑芽,もちろんです！,當然！
0000000000000,佑芽,やっと勝てるようになってきた\nところなんです。,終於開始能勝利了\n呢。
0000000000000,佑芽,どんな競技も、ここからさらに\nさらに面白くなっていくんです。,不管什麼比賽，從這裡開始\n將會變得更有趣。
0000000000000,佑芽,さあ、どんどん加速していきますよ、\nプロデューサーさん！,快，製作人先生，\n我們將會加速前進！
info,adv_pstory_001_hume_after-audition-mid-normal-01.txt,,
译者,gpt-3.5-turbo-0125,,
