id,name,text,trans
0000000000000,莉波,はああああああ……,哈啊啊啊啊……
0000000000000,{user},大丈夫ですか。,你还好吗？
0000000000000,莉波,……{user}くん、ごめんね。\nうまく期待に応えられなかったよ。,……{user}君，对不起。\n我没能满足大家的期待。
0000000000000,莉波,こんなんじゃ、みんなのお姉さんに\nなんてなれないよね……,这样的话，我是无法成为\n大家的姐姐的……
select,,あなたは\n努力しました,你已经\n很努力了
select,,またチャレンジ\nしましょう,再一次\n挑战吧
0000000000000,莉波,{user}くん……,{user}君……
0000000000000,{user},ただ、その努力をうまく表現\nできなかっただけです。,只是没能很好地\n表现出你的努力而已。
0000000000000,{user},今回の反省は次に生かして、\nまたがんばりましょう。,这次的反省可以用于下次，\n再加油吧。
0000000000000,{user},立ち上がる気さえあれば、\n何度でもチャンスを与えてくれる。,只要有站起来的意愿，\n就会有无数次机会。
0000000000000,{user},それがこの学園の役割ですから。,这就是这个学园的意义所在。
0000000000000,莉波,う、ん……,嗯……
0000000000000,{user},頼ってください。\nあなたのプロデューサーを。,请依靠我。\n你的制作人。
0000000000000,{user},何度でも、あなたが続ける限り、\nそばに居続けます。,无论多少次，只要你继续，\n我都会在你身边。
0000000000000,莉波,{user}くん……\nありがとう。,{user}君……\n谢谢你。
0000000000000,莉波,……そうだね。転んだだけなんだから、\nまた立ち上がればいいんだよね。,……对啊。只是摔了一跤，\n再站起来就好了。
0000000000000,{user},はい、立ち上がって、\nもう一度挑戦しましょう。,是的，站起来，\n再一次挑战吧。
0000000000000,莉波,よおおおおおっし！　\n莉波お姉さん、がんばるよ！,好——的！\n莉波姐姐，加油！
0000000000000,莉波,{user}くん、これからもどんどん\n頼っちゃうけど、よろしくね！,{user}君，今后也会一直\n依赖你，请多关照！
info,adv_pstory_001_hrnm_ending-normal-05.txt,,
译者,gpt-4o-2024-05-13,,
