id,name,text,trans
0000000000000,清夏,お、来た来た～。\nPっち、やっほ～♪,哦，來了來了~。\nP 肚子，嗨~♪
0000000000000,{user},こんにちは、清夏さん。\nお招きありがとうございます。,你好，清夏小姐。\n謝謝你的邀請。
0000000000000,清夏,いらっしゃーい。,歡迎來～。
0000000000000,清夏,わざわざゴメンね。\n寮まで来てもらっちゃって。,特地麻煩你來到宿舍了。
0000000000000,清夏,ほら、一応ライブもさ\n大成功したわけじゃん。,看，雖然演唱會\n不能說是大成功。
0000000000000,清夏,で、あたしは色々とPっちに\n迷惑をかけてたわけで～……,所以，我給 P 肚子\n帶來不少麻煩呢～……
0000000000000,{user},迷惑をかけている自覚は\nあったんですね……,你有意識到自己給別人帶來麻煩了嗎……
0000000000000,清夏,さ、さすがにそれくらいは\nあるって。,嗯，這點我還是\n有自覺的。
0000000000000,清夏,だから、今日は今までのお礼と\nごめんなさいを伝えよーかなって。,所以，今天想表達一下以前的感謝和道歉。
0000000000000,清夏,これ、作ってみたの。\n受け取ってくれる？,這個是我做的。\n你收下吧？
0000000000000,{user},ありがたく頂戴します。,我會謹遵收下。
0000000000000,清夏,リーリヤみたく、\nうまく出来たわけじゃないからっ！,不像莉莉婭那樣，\n做得不是很好！
0000000000000,清夏,マジで期待しないで！,不要抱太大期望！
0000000000000,{user},これは……クッキーですか？,這是……餅乾嗎？
0000000000000,清夏,……うん。リーリヤに一緒に\n教えてもらって、あたしが作ったの。,……嗯。是和莉莉婭一起學的，\n我自己做的。
0000000000000,清夏,めっちゃ不格好だけど、\n味は大丈夫だったから、安心してね～。,看起來很不好看，但味道還可以，請放心～。
0000000000000,{user},でも、どうしてクッキーを？,但是，為什麼是餅乾呢？
0000000000000,清夏,何か、自分で挑戦してみて、その成果を\nPっちに見てもらいたかったの。,想挑戰一下自己，把成果展示給\nP 肚子看看。
0000000000000,清夏,色々、逃げてばっかだったから、\nそれはもうやめよーって。,以前一直在逃避，\n現在想停止逃避了。
0000000000000,清夏,そう思えたのは、\nPっちのおかげだから。,這都是因為\nP 肚子的幫助。
0000000000000,清夏,……伝わった？,……傳達到了嗎？
select,,はい、とても,是的，非常
select,,さて、\nどうでしょうか,那麼，\n怎麼樣呢
0000000000000,清夏,不格好すぎて渡すか迷ったけど、\n渡して良かった～。,餅乾看起來太不好看了，本來還在猶豫要不要給，但給了還是對的～。
0000000000000,{user},食べてしまえば一緒ですから、\n見た目なんて気になりません。,只要吃掉就一樣了，\n外表我不會在意的。
0000000000000,清夏,そりゃ、そーかもしれないけど、\nそーゆーことじゃないんだよ～。,嗯，或許是這樣，但\n這不是重點啦～。
0000000000000,清夏,Pっち、まだまだ女心が\nわかってないな～。,P 肚子，還是有點不懂女心\n啊～。
0000000000000,清夏,えっ……,咦……
0000000000000,{user},冗談です。しっかり、伝わりました。,開玩笑的。我已經明白了。
0000000000000,清夏,は、はぁーっ！？\nPっち、ウッザ！！,唔，什麼啊！？\nP 肚子，好討厭！！
0000000000000,清夏,こーゆーときは、\n冗談とか言うの禁止だかんね～？,像這種時候，\n禁止開玩笑的吧～？
0000000000000,清夏,やっぱり、Pっちはもーちょっと、\n女心をわかるよーにならないとね♪,果然，P 肚子還需要再多\n了解女心才行♪
0000000000000,{user},清夏さん、素敵な贈り物を\nありがとうございます。,清夏小姐，謝謝你送的\n美好禮物。
0000000000000,清夏,あたし、Pっちにはホント\n感謝してるんだ～。,我，真的對 P 肚子\n感激不盡～。
0000000000000,清夏,バレエからも、アイドルからも\n親友からも。,不管是從芭蕾，還是從偶像，\n還是從閨蜜。
0000000000000,清夏,自分が好きなモノぜーんぶから\n逃げてたあたしを……,對於那個一直在逃避\n自己喜歡的東西的我……
0000000000000,清夏,逃げるなって言わないで、\nただ一緒にいて支えてくれた。,沒有說要停止逃避，\n只是陪在我身邊支持我。
0000000000000,清夏,ステージで輝くあたしを見たいって\n言ってくれた。,說想看到閃耀在舞台上的我。
0000000000000,清夏,それが、あたしにとっては\nすごく嬉しかった。,對我來說，那真的是\n非常開心的事情。
0000000000000,清夏,弱い自分を、受け入れようって\n思えたんだよね。,讓我能夠接受脆弱的自己。
0000000000000,清夏,不格好でもなんでもいい、好きな\nものにもう一度向き合おって。,不管多醜陋，再次面對\n自己喜歡的東西。
0000000000000,清夏,ホントに、ありがとPっち。,真的，謝謝你，P 肚子。
0000000000000,清夏,Pっちが、あたしのプロデューサーで\n良かった。,能夠成為 P 肚子的\n製作人真是太好了。
0000000000000,{user},こちらこそ、プロデュースを\n受けてくれてありがとうございます。,我倒要謝謝你接受\n我的培育。
0000000000000,{user},そして、ステージで輝く姿まで\n見せてくれた。,還有，讓我看到了\n在舞台上閃耀的你。
0000000000000,清夏,へへ、だってPっちに\n見たいって言われちゃったらね～。,嘻嘻，因為被 P 肚子\n說想看到我啊～。
0000000000000,清夏,やるしかないっしょ♪,只能努力啦♪
0000000000000,{user},ですが、まだ学園内の1ステージに\n立っただけにすぎません。,不過，現在只是在學園中的一個舞台上\n表演而已。
0000000000000,清夏,うん、やっと向き合えたから。,對啊，終於能面對了。
0000000000000,清夏,目指すよ、アイドルのトップ！,我會朝著，偶像界的頂點前進！
0000000000000,清夏,だから、これからもよろしくね！\nあたしのプロデューサー♪,所以，以後也請多關照！\n我的製作人♪
info,adv_pstory_001_ssmk_ending-true-01.txt,,
译者,gpt-3.5-turbo-0125,,
